DateTime,Date,Time,Month,Year,Day of Week,Hour,Accident Location,PCF Description,PCF Category,Involved Objects,Party at Fault,Suspected Serious Injury,Suspected Minor Injury,Suspected Possible Injury,Injury Severity,ObjectId,x,y
8/15/2020 8:05:00 PM,2020-08-15,13:05:00,8,2020,5.0,13,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,106,-13611162.156479,4558214.0091181
3/26/2020 6:12:00 PM,2020-03-26,11:12:00,3,2020,3.0,11,Adeline Street & Harmon Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,Unspecified Injury,107,-13611162.156479,4558214.0091181
3/7/2020 5:15:00 PM,2020-03-07,09:15:00,3,2020,5.0,9,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"2 Car, 1 Parked Vehicle, 1 Fixed Object",Driver,0,0,0,Unspecified Injury,108,-13611162.156479,4558214.0091181
12/6/2019 9:11:00 PM,2019-12-06,13:11:00,12,2019,4.0,13,Adeline Street & Harmon Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,109,-13611162.156479,4558214.0091181
11/24/2019 11:09:00 PM,2019-11-24,15:09:00,11,2019,6.0,15,Adeline Street & Harmon Street,VC 21801(a): Failure to yield before left turn or U-turn,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,110,-13611162.156479,4558214.0091181
9/6/2019 12:14:00 AM,2019-09-05,17:14:00,9,2019,3.0,17,Adeline Street & Harmon Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,111,-13611162.156479,4558214.0091181
9/3/2019 2:36:00 PM,2019-09-03,07:36:00,9,2019,1.0,7,Adeline Street & Harmon Street,VC 21703: Following too closely (Tailgating),"Driving, Overtaking, Passing",3 Car,Driver,0,0,0,Unspecified Injury,112,-13611162.156479,4558214.0091181
,,,,,nan,,Adeline Street & Harmon Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,113,-13611162.156479,4558214.0091181
1/21/2018 2:24:00 AM,2018-01-20,18:24:00,1,2018,5.0,18,Adeline Street & Harmon Street,VC 21950(b): Pedestrian suddenly entering path of vehicle,Pedestrians,"1 Car, 1 Pedestrian",Pedestrian,0,0,0,Unspecified Injury,114,-13611162.156479,4558214.0091181
3/9/2018 12:15:00 AM,2018-03-08,16:15:00,3,2018,3.0,16,Adeline Street & Harmon Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,115,-13611162.156479,4558214.0091181
7/21/2018 2:34:00 PM,2018-07-21,07:34:00,7,2018,5.0,7,Adeline Street & Harmon Street,VC 22106: Unsafe starting or backing of vehicle on highway,Pedestrians,"2 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,116,-13611162.156479,4558214.0091181
8/25/2018 7:32:00 PM,2018-08-25,12:32:00,8,2018,5.0,12,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Car",Driver,0,0,0,No Injury,117,-13611162.156479,4558214.0091181
12/5/2018 6:25:00 AM,2018-12-04,22:25:00,12,2018,1.0,22,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,118,-13611162.156479,4558214.0091181
12/2/2017 3:29:00 AM,2017-12-01,19:29:00,12,2017,4.0,19,Adeline Street & Harmon Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,119,-13611162.156479,4558214.0091181
11/16/2017 5:17:00 AM,2017-11-15,21:17:00,11,2017,2.0,21,Adeline Street & Harmon Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Truck, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,120,-13611162.156479,4558214.0091181
9/27/2017 9:23:00 PM,2017-09-27,14:23:00,9,2017,2.0,14,Adeline Street & Harmon Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,No Injury,121,-13611162.156479,4558214.0091181
6/14/2017 10:06:00 PM,2017-06-14,15:06:00,6,2017,2.0,15,Harmon Street & MLK Jr Way,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,No Injury,122,-13611162.156479,4558214.0091181
1/12/2017 6:42:00 AM,2017-01-11,22:42:00,1,2017,2.0,22,Ellis Street & Harmon Street,VC 22450(a): Failure to stop at stop sign or limit line,"Signs, Signals, Markings","1 Bicycle, 1 Car",Bicyclist,0,0,0,Unspecified Injury,123,-13611334.1719544,4558187.83539014
11/18/2016 10:50:00 PM,2016-11-18,14:50:00,11,2016,4.0,14,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Truck, 1 Car",Driver,0,0,0,No Injury,124,-13611162.156479,4558214.0091181
10/26/2016 6:24:00 PM,2016-10-26,11:24:00,10,2016,2.0,11,Ellis Street & Harmon Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",1 Parked Vehicle,Driver,0,0,0,No Injury,125,-13611334.1719544,4558187.83539014
7/10/2016 10:22:00 PM,2016-07-10,15:22:00,7,2016,6.0,15,Adeline Street & Harmon Street,VC 21703: Following too closely (Tailgating),"Driving, Overtaking, Passing",2 Car,Driver,0,0,0,No Injury,126,-13611162.156479,4558214.0091181
7/7/2016 10:15:00 PM,2016-07-07,15:15:00,7,2016,3.0,15,Adeline Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,127,-13611187.4591867,4558212.15850722
6/3/2016 7:46:00 PM,2016-06-03,12:46:00,6,2016,4.0,12,Adeline Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,1 Parked Vehicle,Driver,0,0,0,No Injury,128,-13611216.6731111,4558207.41418673
3/9/2016 2:45:00 AM,2016-03-08,18:45:00,3,2016,1.0,18,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,129,-13611162.156479,4558214.0091181
12/1/2015 1:54:00 AM,2015-11-30,17:54:00,11,2015,0.0,17,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,130,-13611162.156479,4558214.0091181
11/11/2015 12:13:00 AM,2015-11-10,16:13:00,11,2015,1.0,16,Adeline Street & Harmon Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,"1 Bicycle, 1 Car",Bicyclist,0,0,0,Unspecified Injury,131,-13611162.156479,4558214.0091181
6/10/2015 2:30:00 AM,2015-06-09,19:30:00,6,2015,1.0,19,Adeline Street & Harmon Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,132,-13611162.156479,4558214.0091181
1/18/2015 1:03:00 PM,2015-01-18,05:03:00,1,2015,6.0,5,Adeline Street & Harmon Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,133,-13611162.156479,4558214.0091181
12/10/2014 7:23:00 PM,2014-12-10,11:23:00,12,2014,2.0,11,Adeline Street & Harmon Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,134,-13611162.156479,4558214.0091181
10/11/2014 5:07:00 AM,2014-10-10,22:07:00,10,2014,4.0,22,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Fixed Object",Driver,0,0,0,No Injury,135,-13611162.156479,4558214.0091181
9/16/2014 3:21:00 AM,2014-09-15,20:21:00,9,2014,0.0,20,Adeline Street & Harmon Street,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,136,-13611162.156479,4558214.0091181
5/14/2014 3:47:00 PM,2014-05-14,08:47:00,5,2014,2.0,8,Adeline Street & Harmon Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Truck, 2 Car",Driver,0,0,0,No Injury,137,-13611162.156479,4558214.0091181
5/21/2013 8:08:00 PM,2013-05-21,13:08:00,5,2013,1.0,13,Adeline Street & Harmon Street,VC 21800(a): Failure to yield at intersection (uncontrolled),Right of Way,"1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,138,-13611162.156479,4558214.0091181
5/15/2013 3:22:00 PM,2013-05-15,08:22:00,5,2013,2.0,8,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,139,-13611162.156479,4558214.0091181
4/21/2013 1:31:00 AM,2013-04-20,18:31:00,4,2013,5.0,18,Adeline Street & Harmon Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,140,-13611162.156479,4558214.0091181
3/28/2013 4:16:00 AM,2013-03-27,21:16:00,3,2013,2.0,21,Adeline Street & Harmon Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,"1 Bicycle, 1 Car",Bicyclist,0,0,0,Unspecified Injury,141,-13611162.156479,4558214.0091181
3/5/2013 8:54:00 PM,2013-03-05,12:54:00,3,2013,1.0,12,Adeline Street & Harmon Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,142,-13611162.156479,4558214.0091181
11/19/2012 4:54:00 PM,2012-11-19,08:54:00,11,2012,0.0,8,Adeline Street & Harmon Street,VC 22450(a): Failure to stop at stop sign or limit line,"Signs, Signals, Markings","1 Bicycle, 1 Car",Bicyclist,0,0,0,Unspecified Injury,143,-13611162.156479,4558214.0091181
5/11/2012 3:39:00 AM,2012-05-10,20:39:00,5,2012,3.0,20,Adeline Street & Harmon Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Truck, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,144,-13611162.156479,4558214.0091181
11/15/2011 9:33:00 PM,2011-11-15,13:33:00,11,2011,1.0,13,Adeline Street & Harmon Street,VC 21802(a): Failure to yield when entering through highway,Other,"1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,145,-13611162.156479,4558214.0091181
11/16/2011 12:50:00 AM,2011-11-15,16:50:00,11,2011,1.0,16,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Other,3 Car,Driver,0,0,0,No Injury,146,-13611162.156479,4558214.0091181
8/3/2011 10:29:00 PM,2011-08-03,15:29:00,8,2011,2.0,15,Adeline Street & Harmon Street,VC 21954(a): Pedestrian failure to yield right-of-way outside crosswalk,Other,"1 Car, 1 Pedestrian",Pedestrian,0,0,0,Unspecified Injury,147,-13611162.156479,4558214.0091181
1/31/2011 10:43:00 PM,2011-01-31,14:43:00,1,2011,0.0,14,Adleine Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,3 Car,Driver,0,0,0,Unspecified Injury,148,-13611162.156479,4558214.0091181
5/10/2023 2:30:00 AM,2023-05-09,19:30:00,5,2023,1.0,19,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,2,0,Minor Injury,149,-13611162.156479,4558214.0091181
6/30/2023 11:39:00 PM,2023-06-30,16:39:00,6,2023,4.0,16,Adeline Street & Harmon Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,1,Possible Injury,150,-13611162.156479,4558214.0091181
1/3/2024 3:51:00 AM,2024-01-02,19:51:00,1,2024,1.0,19,Adeline Street & Harmon Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Truck, 1 Pedestrian",Driver,0,1,0,Minor Injury,151,-13611162.156479,4558214.0091181
1/8/2024 3:30:00 PM,2024-01-08,07:30:00,1,2024,0.0,7,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Bicycle, 1 Car",Driver,0,1,0,Minor Injury,152,-13611162.156479,4558214.0091181
1/11/2024 2:16:00 AM,2024-01-10,18:16:00,1,2024,2.0,18,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,1,Possible Injury,153,-13611162.156479,4558214.0091181
7/30/2024 11:05:00 PM,2024-07-30,16:05:00,7,2024,1.0,16,Adeline Street & Harmon Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,154,-13611162.156479,4558214.0091181
10/30/2024 12:09:00 AM,2024-10-29,17:09:00,10,2024,1.0,17,Adeline Street & Harmon Street,VC 21760: Three Feet for Safety Act,Bicycle Provisions,"1 Bicycle, 1 Car",Driver,0,1,0,Minor Injury,155,-13611162.156479,4558214.0091181
3/28/2025 7:37:00 PM,2025-03-28,12:37:00,3,2025,4.0,12,Adeline Street & Harmon Street,VC 21703: Following too closely (Tailgating),Speed Laws,"1 Truck, 1 Car",Driver,0,1,0,Minor Injury,156,-13611162.156479,4558214.0091181
1/3/2022 11:08:00 AM,2022-01-03,03:08:00,1,2022,0.0,3,Dwight Way & Grant Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,157,-13611522.4237057,4560098.8391285
3/3/2021 12:01:00 AM,2021-03-02,16:01:00,3,2021,1.0,16,Dwight Way & Grant Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,158,-13611522.4237057,4560098.8391285
12/8/2020 3:28:00 AM,2020-12-07,19:28:00,12,2020,0.0,19,Dwight Way & Grant Street,VC 21804(a): Failure to yield to traffic when entering highway,Right of Way,2 Car,Driver,0,0,0,No Injury,159,-13611522.4237057,4560098.8391285
5/7/2019 3:45:00 PM,2019-05-07,08:45:00,5,2019,1.0,8,Dwight Wy & Grant Street,VC 22450(a): Failure to stop at stop sign or limit line,"Signs, Signals, Markings",2 Car,Driver,0,0,0,No Injury,160,-13611522.4237057,4560098.8391285
1/6/2019 6:00:00 PM,2019-01-06,10:00:00,1,2019,6.0,10,Dwight Wy & Grant Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,161,-13611522.4237057,4560098.8391285
3/16/2018 11:41:00 PM,2018-03-16,16:41:00,3,2018,4.0,16,Dwight Wy & Grant Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,162,-13611522.4237057,4560098.8391285
3/19/2018 6:38:00 PM,2018-03-19,11:38:00,3,2018,0.0,11,Dwight Way & Grant Street,VC 22450(a): Failure to stop at stop sign or limit line,"Signs, Signals, Markings",2 Car,Driver,0,0,0,No Injury,163,-13611522.4237057,4560098.8391285
11/28/2017 1:45:00 AM,2017-11-27,17:45:00,11,2017,0.0,17,Dwight Wy & Grant Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,164,-13611522.4237057,4560098.8391285
11/6/2017 11:48:00 PM,2017-11-06,15:48:00,11,2017,0.0,15,Dwight Wy & Grant Street,VC 21453(a): Failure to stop at red light or stop line,"Signs, Signals, Markings","1 Bicycle, 1 Car",Driver,0,0,0,Unspecified Injury,165,-13611522.4237057,4560098.8391285
5/17/2017 8:00:00 PM,2017-05-17,13:00:00,5,2017,2.0,13,Dwight Wy & Grant Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",1 Parked Vehicle,Driver,0,0,0,No Injury,166,-13611522.4237057,4560098.8391285
12/5/2015 3:03:00 AM,2015-12-04,19:03:00,12,2015,4.0,19,Dwight Wy & Grant Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 2 Parked Vehicle",Driver,0,0,0,No Injury,167,-13611522.4237057,4560098.8391285
10/31/2015 3:01:00 AM,2015-10-30,20:01:00,10,2015,4.0,20,Dwight Wy & Grants Street,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses",2 Car,Driver,0,0,0,No Injury,168,-13611522.4237057,4560098.8391285
6/20/2014 1:22:00 PM,2014-06-20,06:22:00,6,2014,4.0,6,Grant Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling","1 Car, 1 Fixed Object",Driver,0,0,0,No Injury,169,-13611553.5659508,4560093.64663672
4/5/2014 9:19:00 PM,2014-04-05,14:19:00,4,2014,5.0,14,Dwight Wy & Grant Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,"1 Car, 1 Other",Driver,0,0,0,No Injury,170,-13611522.4237057,4560098.8391285
7/30/2012 7:24:00 PM,2012-07-30,12:24:00,7,2012,0.0,12,Dwight Wy & Grant Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,0,Unspecified Injury,171,-13611522.4237057,4560098.8391285
7/23/2012 5:32:00 PM,2012-07-23,10:32:00,7,2012,0.0,10,Dwight Wy & Grant Street,VC 21801(a): Failure to yield before left turn or U-turn,Right of Way,"1 Motorcycle, 1 Car",Driver,0,0,0,Unspecified Injury,172,-13611522.4237057,4560098.8391285
12/13/2011 2:09:00 AM,2011-12-12,18:09:00,12,2011,0.0,18,Dwight Wy & Grant Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,173,-13611522.4237057,4560098.8391285
11/5/2011 6:27:00 PM,2011-11-05,11:27:00,11,2011,5.0,11,Dwight Wy & Grant Street,VC 22107: Unsafe turning or moving of vehicle on roadway,Other,1 Parked Vehicle,Driver,0,0,0,No Injury,174,-13611522.4237057,4560098.8391285
1/5/2023 1:50:00 AM,2023-01-04,17:50:00,1,2023,2.0,17,Dwight Way & Grant Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,1,Possible Injury,175,-13611522.4237057,4560098.8391285
1/4/2024 1:21:00 AM,2024-01-03,17:21:00,1,2024,2.0,17,Dwight Way & Grant Avenue,VC 21802(a): Failure to yield when entering through highway,"Driving, Overtaking, Passing","1 Truck, 1 Car",Driver,0,2,0,Minor Injury,176,-13611522.4237057,4560098.8391285
8/1/2024 4:55:00 PM,2024-08-01,09:55:00,8,2024,3.0,9,Dwight Way & Grant Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,2 Car,Driver,0,0,2,Possible Injury,177,-13611522.4237057,4560098.8391285
7/4/2025 5:44:00 AM,2025-07-03,22:44:00,7,2025,3.0,22,Dwight Way & Grant Street,VC 23152(a): Driving under the influence of alcohol,"Alcohol, DUI, Drug Offenses","1 Car, 2 Parked Vehicle",Driver,0,1,0,Minor Injury,178,-13611522.4237057,4560098.8391285
1/3/2022 8:58:00 PM,2022-01-03,12:58:00,1,2022,0.0,12,Harmon Street & Sacramento Street,Other,Other,"1 Car, 1 Parked Vehicle",Other,0,0,0,Unspecified Injury,179,-13611927.8455329,4558090.61464457
5/31/2021 5:57:00 PM,2021-05-31,10:57:00,5,2021,0.0,10,Harmon Street & Sacramento Street,VC 22106: Unsafe starting or backing of vehicle on highway,"Turning, Starting, Signaling","1 Truck, 1 Car",Driver,0,0,0,No Injury,180,-13611927.8455329,4558090.61464457
12/12/2020 9:06:00 PM,2020-12-12,13:06:00,12,2020,5.0,13,Harmon Street & Sacramento Street,VC 22103(a): U-turn in residence district,"Turning, Starting, Signaling","1 Bicycle, 1 Car",Bicyclist,0,0,0,Unspecified Injury,181,-13611927.8455329,4558090.61464457
10/18/2020 1:52:00 AM,2020-10-17,18:52:00,10,2020,5.0,18,Harmon Street & Sacramento Street,VC 21650.1: Bicycle operating on wrong side of road,Bicycle Provisions,"1 Motorcycle, 1 Bicycle",Bicyclist,0,0,0,Unspecified Injury,182,-13611927.8455329,4558090.61464457
9/9/2020 9:33:00 PM,2020-09-09,14:33:00,9,2020,2.0,14,Harmon Street & Sacramento Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Car,Driver,0,0,0,Unspecified Injury,183,-13611927.8455329,4558090.61464457
12/27/2019 2:42:00 PM,2019-12-27,06:42:00,12,2019,4.0,6,Harmon Street & Sacramento Street,VC 21950(a): Failure to yield to pedestrian in crosswalk,Pedestrians,"1 Car, 1 Pedestrian",Driver,0,0,0,Unspecified Injury,184,-13611927.8455329,4558090.61464457
8/14/2019 2:48:00 AM,2019-08-13,19:48:00,8,2019,1.0,19,Harmon Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,"1 Car, 1 Parked Vehicle",Driver,0,0,0,No Injury,185,-13611927.8455329,4558090.61464457
12/11/2017 3:17:00 AM,2017-12-10,19:17:00,12,2017,6.0,19,Harmon Street & Sacramento Street,VC 22107: Unsafe turning or moving of vehicle on roadway,"Turning, Starting, Signaling",2 Parked Vehicle,Driver,0,0,0,No Injury,186,-13611927.8455329,4558090.61464457
12/9/2017 2:00:00 AM,2017-12-08,18:00:00,12,2017,4.0,18,Ashby Avenue & Harmon Street,VC 21804(a): Failure to yield to traffic when entering highway,Right of Way,"1 Bicycle, 1 Car",Driver,0,0,0,No Injury,187,-13612115.0347478,4558059.87107825
11/17/2017 9:51:00 PM,2017-11-17,13:51:00,11,2017,4.0,13,Harmon Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,Unspecified Injury,188,-13611927.8455329,4558090.61464457
7/10/2016 5:16:00 PM,2016-07-10,10:16:00,7,2016,6.0,10,Harmon Street & Sacramento Street,BMC 10.20.020: Obedience to traffic barriers/signs,Other,"1 Car, 1 Other",Driver,0,0,0,No Injury,189,-13611927.8455329,4558090.61464457
8/15/2014 12:25:00 AM,2014-08-14,17:25:00,8,2014,3.0,17,Harmon Street & Sacramento Street,VC 21802(a): Failure to yield when entering through highway,Right of Way,"1 Bicycle, 1 Car",Bicyclist,0,0,0,Unspecified Injury,190,-13611927.8455329,4558090.61464457
8/3/2014 7:01:00 PM,2014-08-03,12:01:00,8,2014,6.0,12,Harmon Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,1 Fixed Object,Driver,0,0,0,No Injury,191,-13611927.8455329,4558090.61464457
11/4/2013 6:24:00 AM,2013-11-03,22:24:00,11,2013,6.0,22,Harmon Street & Sacramento Street,VC 22350: Unsafe speed for prevailing conditions,Speed Laws,2 Car,Driver,0,0,0,No Injury,192,-13611927.8455329,4558090.61464457
